Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
2592	-253.352	-322.2984	68.94648	0.212687	0.416033	0.583967	0.787313	2.045854	0.00381045	0.068152	0.0145091	0.0105704	0.0569809	0.0215492	0.0023535	0.0459273	0.00712038	0.00330488	0.0022432	0.0168107	0.00371907	0.000970205	0.0258704	0.0113411	0.0624759	0.0223189	0.0123891	0.00428532	0.00482016	0.0207203	0.00860622	0.00193103	0.000525812	0.0206194	0.00984239	0.0221933	0.00743211	0.0659703	0.00925774	0.079316	0.0332647	0.00524502	0.00308165	0.0706949	0.00111334	0.00651879	0.0225084	0.0330738	0.0268966	0.043408	0.0518743	0.0187895	0.013818	0.0162725	0.0239695	0.0151193	0.0154929	0.0568246	0.345466	0.145036	0.452673	0.106394	0.335294	0.711118	1.40624	2.98246	9.39899	1.62011	0.00363219	0.0649637	0.0138303	0.0100759	0.0543152	0.0205411	0.0022434	0.0437787	0.00678727	0.00315027	0.00213826	0.0160243	0.00354508	0.000924816	0.0246602	0.0108105	0.0595531	0.0212747	0.0118095	0.00408485	0.00459466	0.019751	0.0082036	0.0018407	0.000501213	0.0196548	0.00938195	0.021155	0.00708442	0.0628841	0.00882464	0.0756054	0.0317085	0.00499965	0.00293748	0.0673876	0.00106125	0.00621383	0.0214554	0.0315265	0.0256383	0.0413773	0.0494475	0.0179105	0.0131716	0.0155112	0.0228482	0.014412	0.0147681	1.049078
2628	-258.8633	-327.5246	68.66134	0.249797	0.429529	0.570471	0.750203	2.835452	0.00250301	0.0422784	0.0139129	0.0156548	0.00100196	0.00294836	0.000737345	0.00794584	0.00527016	0.00139322	0.00119821	0.00473748	0.0124445	0.00209004	0.0447012	0.0162133	0.0110047	0.02613	0.0108442	0.00320376	0.000443317	0.00704927	0.00714978	0.0109415	0.00265857	0.0151296	0.0212308	0.00869817	0.0119054	0.0193194	0.0133253	0.0352453	0.0263218	0.00772453	0.0111738	0.0407194	0.0056606	0.00823268	0.00999934	0.00682606	0.00934074	0.0162529	0.0173874	0.0117344	0.0144322	0.0117324	0.0124675	0.00623099	0.00514292	0.344575	0.222934	0.122238	0.310253	0.0939337	0.315531	0.697767	1.43314	3.16926	10.6458	1.710178	0.00416689	0.0703831	0.0231616	0.0260614	0.00166802	0.0049083	0.0012275	0.0132279	0.00877352	0.00231938	0.00199473	0.00788674	0.020717	0.00347939	0.0744164	0.0269912	0.0183202	0.0435	0.0180529	0.00533347	0.000738014	0.0117353	0.0119026	0.0182149	0.00442586	0.0251871	0.0353441	0.0144803	0.0198196	0.032162	0.0221834	0.0586748	0.0438193	0.0128594	0.0186016	0.0677878	0.00942351	0.0137054	0.0166464	0.0113637	0.01555	0.027057	0.0289458	0.0195348	0.024026	0.0195315	0.0207553	0.0103731	0.0085617	0.6006894
2664	-255.7057	-322.2397	66.534	0.312736	0.449627	0.550373	0.687264	5.381118	0.0279052	0.108304	0.0266387	0.0110645	0.0520805	0.0747393	0.000718789	0.0473124	0.0350091	0.0472503	0.0128391	0.035622	0.0264181	0.0157547	0.0615138	0.0240731	0.00835765	0.00664988	0.00879483	0.00209034	0.0082117	0.00374671	0.0314751	0.00689497	0.00356123	0.0334514	0.006485	0.00839062	0.00287937	0.102145	0.0185175	0.14518	0.0587685	0.0227382	0.0500383	0.186806	0.0337613	0.00302334	0.0371748	0.0173579	0.0186352	0.0299752	0.0291497	0.0036213	0.126543	0.00229851	0.0223048	0.00244673	0.0142393	0.0889028	0.511326	0.306564	0.0932073	0.133124	0.374022	0.735786	1.35909	2.67364	7.51181	1.458051	0.0167805	0.0651271	0.0160189	0.0066535	0.031318	0.0449436	0.000432236	0.0284508	0.0210523	0.0284134	0.00772068	0.0214209	0.0158862	0.00947393	0.0369906	0.0144761	0.00502578	0.00399883	0.00528868	0.001257	0.00493802	0.00225304	0.0189272	0.00414621	0.0021415	0.0201156	0.00389968	0.0050456	0.00173147	0.0614235	0.0111353	0.0873022	0.0353398	0.0136733	0.03009	0.112334	0.020302	0.00181805	0.0223546	0.010438	0.011206	0.0180253	0.0175288	0.00217763	0.0760951	0.00138218	0.0134128	0.00147132	0.00856262	1.662956
2700	-251.135	-320.2552	69.12017	0.206946	0.413796	0.586204	0.793054	1.94917	0.0155521	0.0573976	0.00457741	0.00130659	0.0273749	0.00989031	0.00290582	0.0316598	0.0482748	0.00465187	0.00224702	0.00555997	0.00443651	0.0181427	0.0261205	0.00401095	0.0197045	0.00609091	0.0174304	0.00165607	0.000572334	0.00257081	0.00432339	0.0199766	0.00152571	0.0314433	0.00512112	0.0081044	0.00744101	0.0392037	0.00583031	0.0256772	0.00504077	0.00612116	0.017155	0.0982717	0.0248971	0.0159522	0.0197015	0.0173996	0.000586988	0.00448633	0.0192927	0.0263081	0.0205986	0.00410014	0.00993572	0.00128845	0.0084358	0.191537	0.118445	0.295844	0.394174	0.0859201	0.302103	0.688364	1.45272	3.31013	11.6387	1.774655	0.0204538	0.0754882	0.00602011	0.00171841	0.0360029	0.0130075	0.00382167	0.0416383	0.06349	0.00611805	0.00295524	0.00731236	0.00583481	0.0238609	0.0343532	0.00527512	0.0259149	0.00801064	0.0229241	0.00217803	0.000752721	0.00338108	0.00568604	0.0262728	0.00200658	0.0413536	0.00673519	0.0106587	0.00978627	0.0515599	0.0076679	0.0337701	0.00662952	0.00805043	0.022562	0.129245	0.0327442	0.02098	0.025911	0.0228835	0.000771994	0.00590033	0.0253734	0.0345998	0.0270909	0.00539242	0.0130673	0.00169455	0.0110946	0.7603525
2736	-264.5804	-334.3062	69.72581	0.163202	0.394997	0.605003	0.836798	1.362295	0.00257642	0.0480522	0.00149913	0.0147324	0.0198656	0.00531707	0.0108378	0.027397	0.00611921	0.0293464	0.00559792	0.00557093	0.00909374	0.0050697	0.020679	0.00838749	0.0101201	0.0293809	0.0163013	0.0185601	0.0221399	0.00627366	0.0229735	0.00166064	0.0485494	0.0090041	0.0276137	0.00789546	0.029125	0.0015713	0.00665303	0.01462	0.142691	0.0251716	0.0592903	0.00314251	0.0159187	0.022953	0.00252325	0.0297263	0.0159666	0.0218658	0.126056	0.00426355	0.020263	0.0391265	0.0124485	0.0106315	0.0177301	0.0931205	0.223123	0.57506	0.108697	0.14739	0.393061	0.747272	1.3382	2.54414	6.78472	1.38444	0.0024252	0.0452319	0.00141115	0.0138677	0.0186996	0.005005	0.0102017	0.025789	0.00576006	0.027624	0.00526937	0.00524396	0.00856001	0.00477215	0.0194653	0.0078952	0.00952614	0.0276565	0.0153446	0.0174708	0.0208405	0.00590545	0.0216252	0.00156317	0.0456999	0.00847562	0.025993	0.00743206	0.0274156	0.00147908	0.00626255	0.0137619	0.134316	0.0236942	0.0558104	0.00295807	0.0149844	0.0216058	0.00237516	0.0279816	0.0150295	0.0205824	0.118657	0.00401331	0.0190737	0.0368301	0.0117178	0.0100075	0.0166894	1.062352
2772	-260.4316	-330.9561	70.52447	0.0403109	0.300921	0.699079	0.959689	0.4460312	0.0112608	0.0057423	0.000903819	0.011004	0.0165867	0.00442542	0.000190528	0.033768	0.0157772	0.00537705	0.000935992	0.0249735	0.0119612	0.00218355	0.00895966	0.00656625	0.00207139	0.0142609	0.00541837	0.0126435	0.0057829	0.00210805	0.00426703	0.0150463	0.00398571	0.0124149	0.00727939	0.00225317	0.00282958	0.0177591	0.0185575	0.0420966	0.00570163	0.0274734	0.00779259	0.0477759	0.00178003	0.00385322	0.00180582	0.00751523	0.00546665	0.00260076	0.00202887	0.00205541	0.0251864	0.000277443	0.0518842	0.0150853	0.0253928	0.202779	0.17688	0.354523	0.265818	0.0758771	0.284333	0.675467	1.48046	3.517	13.1792	1.864535	0.0199991	0.0101983	0.00160517	0.019543	0.0294579	0.00785951	0.000338375	0.0599716	0.0280201	0.0095496	0.00166231	0.0443528	0.021243	0.00387797	0.0159123	0.0116616	0.00367876	0.0253272	0.00962297	0.0224547	0.0102704	0.00374387	0.00757821	0.0267221	0.00707858	0.0220487	0.0129281	0.0040016	0.0050253	0.03154	0.032958	0.0747633	0.010126	0.0487925	0.0138396	0.0848495	0.00316132	0.00684329	0.00320712	0.013347	0.00970872	0.00461893	0.00360325	0.00365038	0.0447307	0.000492736	0.0921459	0.0267913	0.0450975	0.5630659
2808	-260.6411	-331.0431	70.40194	0.0894142	0.351311	0.648689	0.910586	0.739268	0.0238475	0.0101334	0.0100053	0.0311141	0.0102685	0.0206511	0.00845234	0.0209054	0.0196587	0.00816357	0.000766909	0.062381	0.00198901	0.00688426	0.0426952	0.0158947	0.00132189	0.00577371	0.0113992	0.00371983	0.00234705	0.00243478	0.00763696	0.0237887	0.00337398	0.0214368	0.0480322	0.00411368	0.0178104	0.0154425	0.0211801	0.0229456	0.0150339	0.0543769	0.0139328	0.0392558	3.83828e-05	0.00696776	0.000858218	0.036073	0.00954514	0.00996914	0.00632476	0.0182022	0.037745	0.00463995	0.0103123	0.0285251	0.0040759	0.455572	0.181539	0.296861	0.0660282	0.115556	0.349077	0.720112	1.38867	2.86469	8.6538	1.560382	0.0297185	0.0126282	0.0124685	0.0387742	0.0127965	0.0257353	0.0105332	0.0260521	0.0244985	0.0101734	0.000955715	0.0777388	0.00247869	0.00857911	0.0532064	0.0198079	0.00164733	0.00719516	0.0142057	0.00463563	0.00292487	0.0030342	0.00951712	0.0296453	0.00420463	0.0267143	0.0598574	0.00512643	0.0221951	0.0192443	0.0263945	0.0285947	0.0187352	0.067764	0.017363	0.0489202	4.78324e-05	0.00868317	0.0010695	0.0449539	0.0118951	0.0124235	0.00788186	0.0226834	0.0470375	0.00578227	0.0128511	0.0355478	0.00507936	0.8024444
2844	-262.9332	-332.1921	69.25886	0.222411	0.419722	0.580277	0.77759	2.223097	0.102214	0.0017431	0.0348755	0.0283972	0.023214	0.0140027	0.031476	0.0205724	0.0295463	0.0297479	0.00624715	0.00933285	0.0340322	0.00366042	0.0956283	0.0195685	0.00103764	0.0104378	0.0307591	0.0137649	0.0236478	0.00278146	0.00818987	0.0235878	0.000743359	0.00400503	0.0167712	0.0239332	0.0102713	0.0134707	0.0357965	0.0742434	0.0282615	0.0672274	0.00903008	0.0526533	7.0731e-05	0.00525769	0.0200656	0.000535325	0.00543049	0.00129203	0.00168296	0.0150668	0.0100846	0.00794559	0.0149638	0.0609095	0.0128657	0.50561	0.0595299	0.432177	0.00268304	0.208298	0.465287	0.787653	1.26959	2.14921	4.80082	1.134341	0.0936846	0.00159765	0.0319653	0.0260276	0.0212769	0.0128342	0.0288495	0.0188557	0.0270808	0.0272656	0.00572585	0.00855406	0.0311924	0.00335498	0.0876485	0.0179356	0.00095105	0.00956677	0.0281924	0.0126163	0.0216745	0.00254936	0.00750646	0.0216195	0.000681329	0.00367082	0.0153717	0.0219361	0.00941424	0.0123466	0.0328095	0.0680481	0.0259032	0.0616176	0.00827656	0.0482596	6.48288e-05	0.00481896	0.0183912	0.000490655	0.00497734	0.00118422	0.00154252	0.0138095	0.00924313	0.00728257	0.0137152	0.0558269	0.0117921	1.091042
2880	-259.6273	-330.4159	70.78866	0.000753678	0.154387	0.845613	0.999246	0.1412887	0.0284092	0.000357825	0.0255351	0.00425477	0.0195214	0.0246137	0.00555446	0.0337584	0.0754911	0.0264438	0.00188872	0.0270827	0.0189261	0.0131584	0.0754751	0.00714778	0.00200047	0.0149488	0.0179516	0.00915248	0.0034283	0.01008	0.00336215	0.0184046	0.00466979	0.000987251	0.0047064	0.0323246	0.0519027	0.0255378	0.0344809	0.0526166	0.00664316	0.058552	0.00236906	0.0209983	0.000799968	0.00675113	0.016515	0.0206691	0.0145895	0.00132022	0.0134254	0.0614622	0.00700717	0.00965958	0.0364774	0.0417908	0.0105994	0.128571	0.367757	0.431941	0.0717316	0.166711	0.417398	0.76141	1.31335	2.39579	5.99839	1.295372	0.0283016	0.000356469	0.0254384	0.00423865	0.0194475	0.0245204	0.00553342	0.0336306	0.0752051	0.0263437	0.00188157	0.0269801	0.0188544	0.0131086	0.0751892	0.0071207	0.00199289	0.0148922	0.0178836	0.00911781	0.00341531	0.0100418	0.00334942	0.0183348	0.0046521	0.000983511	0.00468858	0.0322022	0.051706	0.0254411	0.0343503	0.0524173	0.006618	0.0583302	0.00236009	0.0209188	0.000796938	0.00672556	0.0164524	0.0205908	0.0145342	0.00131522	0.0133746	0.0612293	0.00698063	0.00962299	0.0363392	0.0416325	0.0105593	1.003802
2916	-252.4043	-322.7805	70.3762	0.0899735	0.351738	0.648262	0.910027	0.7429547	0.0207845	0.04558	0.0165421	0.00211897	0.0486652	0.0258152	0.00597947	0.0539209	0.0611904	0.00940123	0.00826176	0.022494	0.0109939	0.0188031	0.00613037	0.00112511	0.0313327	0.0420603	0.0248529	0.00587531	0.00206731	0.0135512	0.00770055	0.011271	0.00817202	0.0191969	0.00653431	0.0154698	0.010705	0.00557151	0.00635763	0.0480352	0.0189135	0.0183489	0.0125241	0.142525	0.00478545	0.00499328	0.0146817	0.0233157	0.00381741	0.0064333	0.0341558	0.0180009	0.0298427	0.0105622	0.00941597	0.0068141	0.0163999	0.222641	0.233723	0.302794	0.240841	0.141273	0.385019	0.742469	1.34686	2.59727	7.07848	1.415089	0.0209502	0.0459434	0.016674	0.00213586	0.0490532	0.026021	0.00602714	0.0543508	0.0616782	0.00947619	0.00832763	0.0226733	0.0110816	0.0189531	0.00617924	0.00113408	0.0315826	0.0423956	0.025051	0.00592215	0.00208379	0.0136592	0.00776194	0.0113608	0.00823718	0.0193499	0.00658641	0.0155932	0.0107904	0.00561593	0.00640832	0.0484182	0.0190643	0.0184952	0.012624	0.143662	0.0048236	0.00503309	0.0147988	0.0235016	0.00384785	0.00648459	0.0344281	0.0181444	0.0300806	0.0106464	0.00949105	0.00686842	0.0165307	0.9920903
2952	-257.073	-327.2931	70.22013	0.122951	0.373795	0.626205	0.877049	0.9833131	0.011391	0.010745	0.0102206	0.00582908	0.0610823	0.0361629	0.0194246	0.0489885	0.0549779	0.0722434	0.0138138	0.0365725	0.028663	0.0147485	0.0334032	0.00669624	0.0666575	0.0281982	0.00255686	0.0100707	0.00334319	0.00326945	0.00551652	0.0117952	0.00734472	0.000469724	0.0254686	0.0331825	0.0397742	0.00965932	0.0237715	0.0929613	0.132684	0.0320596	0.0184577	0.0809317	0.00711619	0.0161178	0.00577682	0.0134782	0.0207226	0.00818262	0.0177988	0.00828739	0.0490611	0.0202001	0.00594601	0.0200389	0.0190443	0.216554	0.247231	0.410527	0.125688	0.261023	0.519413	0.815165	1.22675	1.92525	3.83108	0.971187	0.00872937	0.00823434	0.00783247	0.00446705	0.0468097	0.027713	0.0148859	0.0375418	0.0421317	0.0553629	0.010586	0.0280269	0.0219656	0.0113023	0.0255981	0.00513159	0.0510822	0.0216094	0.00195942	0.00771753	0.00256202	0.00250551	0.00422753	0.00903911	0.00562855	0.000359968	0.0195175	0.025429	0.0304805	0.00740231	0.0182171	0.0712399	0.101681	0.0245685	0.0141449	0.0620211	0.00545342	0.0123517	0.004427	0.0103289	0.0158806	0.00627066	0.0136399	0.00635095	0.0375974	0.0154801	0.00455666	0.0153566	0.0145944	1.304906
2988	-245.7096	-308.9903	63.28063	0.406459	0.475814	0.524187	0.59354	22.71472	0.0286614	0.0408022	0.0045069	0.00304277	0.0139724	0.0123369	0.00434744	0.0268245	0.00904313	0.0269491	0.0126728	0.0305772	0.00645803	0.00781646	0.0736378	0.0242313	0.00822883	0.00994228	0.0164676	0.0117116	0.000963463	0.000843543	0.00515508	0.0238945	0.00287973	0.0137278	0.0048012	0.00132491	0.0262506	0.0124216	0.00959508	0.106027	0.0110715	0.0150242	0.0139118	0.0916079	0.00369864	0.00589605	0.00617097	0.0170416	0.0173864	0.00757065	0.0161228	0.00226578	0.0306209	0.0175954	0.0172244	0.00497608	0.00179519	0.0645274	0.24152	0.031148	0.662804	0.0939038	0.315482	0.697733	1.43321	3.16975	10.6492	1.710408	0.0333235	0.0474391	0.00524	0.00353772	0.0162452	0.0143437	0.0050546	0.0311879	0.0105141	0.0313327	0.0147342	0.0355509	0.0075085	0.00908789	0.0856158	0.0281728	0.00956733	0.0115595	0.0191463	0.0136167	0.00112018	0.000980755	0.00599361	0.0277811	0.00334815	0.0159608	0.00558217	0.00154043	0.0305205	0.0144421	0.0111558	0.123274	0.0128724	0.017468	0.0161747	0.106509	0.00430026	0.00685511	0.00717474	0.0198136	0.0202145	0.0088021	0.0187453	0.00263433	0.0356017	0.0204575	0.0200261	0.00578549	0.0020872	0.860096
3024	-244.7284	-315.204	70.47567	0.0351215	0.293041	0.706959	0.964879	0.4165583	0.0106865	0.078922	0.00300278	0.0220612	0.094998	0.00324116	0.00976867	0.0395167	0.0326043	0.0103604	0.0107761	0.00428579	0.0151306	0.00483398	0.0918283	0.0338137	0.00194607	0.0166131	0.00176172	0.00897752	0.00160833	0.000977345	0.00659085	0.0453104	0.00602558	0.0013218	0.0042283	0.00414532	0.0135102	0.0230344	0.0364613	0.081329	0.0209421	0.0102726	0.0274094	0.150602	0.000139093	0.00316516	0.00196706	0.019189	0.0547739	0.0081705	0.0221445	0.00309096	0.0247651	0.0235947	0.0305696	0.00473684	0.00104495	0.0665654	0.280227	0.610185	0.0430219	0.124427	0.361899	0.728262	1.37313	2.7632	8.03684	1.506902	0.00948861	0.0700751	0.00266618	0.0195882	0.084349	0.00287783	0.00867363	0.035087	0.0289495	0.00919902	0.00956809	0.00380536	0.0134345	0.00429211	0.0815346	0.0300233	0.00172792	0.0147508	0.00156424	0.00797117	0.00142804	0.000867788	0.00585203	0.0402313	0.00535013	0.00117363	0.00375432	0.00368064	0.0119958	0.0204523	0.0323741	0.0722122	0.0185946	0.00912107	0.0243369	0.13372	0.000123501	0.00281036	0.00174656	0.0170379	0.0486339	0.00725461	0.0196622	0.00274447	0.021989	0.0209498	0.0271428	0.00420586	0.000927813	1.126249
3060	-260.9561	-326.792	65.83582	0.356686	0.4623	0.5377	0.643314	9.461263	0.00744816	0.0692882	0.00607057	0.00409545	0.0360426	0.0037515	0.00820341	0.0481434	0.0145256	0.0544984	0.0267079	0.0277941	0.0224338	0.000329368	0.0961872	0.0243234	0.00308533	0.0200164	0.0177817	0.0237102	0.0372047	0.00408099	0.00878662	0.0401805	0.0339671	0.000645231	0.0280532	0.0143146	0.0013223	0.0136985	0.00950446	0.0530985	0.0215512	0.0774357	0.0143182	0.12559	0.0157814	0.0215089	0.0162813	0.00707078	0.0129138	0.00212653	0.0123011	0.015557	0.0288183	0.0127557	0.0257424	0.00463277	0.00171297	0.335481	0.0691054	0.120953	0.47446	0.140976	0.384623	0.74223	1.34729	2.59995	7.09342	1.416613	0.00633675	0.0589491	0.00516472	0.00348433	0.0306643	0.00319171	0.00697931	0.0409594	0.0123581	0.0463662	0.0227226	0.0236467	0.0190863	0.00028022	0.0818342	0.0206939	0.00262493	0.0170296	0.0151283	0.0201722	0.0316531	0.00347203	0.00747548	0.0341848	0.0288986	0.00054895	0.0238671	0.0121786	0.00112499	0.0116544	0.00808621	0.0451751	0.0183353	0.0658808	0.0121816	0.106849	0.0134265	0.0182993	0.0138518	0.00601568	0.0109868	0.00180921	0.0104655	0.0132356	0.0245181	0.0108523	0.0219011	0.00394147	0.00145736	1.175391
3096	-248.5654	-318.9819	70.41641	0.0548733	0.319448	0.680552	0.945127	0.5287151	0.0236127	0.0189594	0.0107873	0.0453573	0.0237828	0.0424657	0.00926702	0.0837371	0.0153968	0.007473	0.0117792	0.0160442	0.0184903	7.57155e-05	0.0385747	0.00104823	0.0263619	0.0290336	0.0438256	0.0150709	0.00246361	0.00415289	0.0133844	0.0412907	0.0382979	0.00232869	0.00777662	0.0166735	0.041674	0.0303597	0.0233557	0.0532957	0.00437849	0.0546018	0.0150519	0.173946	0.00397457	0.0399496	0.00234176	0.0101912	0.0218339	0.0180813	0.00314963	0.0101236	0.0191585	0.0014575	0.0110913	0.00206741	0.00213404	0.184616	0.00922408	0.283914	0.522246	0.13799	0.380628	0.739816	1.35169	2.62724	7.24693	1.432094	0.0205376	0.0164903	0.00938249	0.0394504	0.0206856	0.0369354	0.00806017	0.072832	0.0133917	0.00649979	0.0102451	0.0139547	0.0160823	6.5855e-05	0.0335511	0.000911721	0.0229288	0.0252525	0.0381182	0.0131082	0.00214277	0.00361206	0.0116414	0.0359134	0.0333104	0.00202543	0.00676386	0.0145021	0.0362468	0.0264059	0.0203141	0.046355	0.00380828	0.047491	0.0130917	0.151293	0.00345696	0.034747	0.00203679	0.008864	0.0189904	0.0157266	0.00273945	0.00880519	0.0166635	0.00126769	0.00964686	0.00179817	0.00185612	1.14973
3132	-254.8166	-323.127	68.31044	0.275604	0.438117	0.561883	0.724397	3.625937	0.00310428	0.0162912	0.00450535	0.00463284	0.00847074	0.00442369	0.00807948	0.018271	0.0131753	0.00865921	0.0268507	0.0116307	0.00270563	0.000667356	0.0191383	0.00156191	0.00256005	0.0101476	0.003569	0.00413946	0.00174686	0.00642129	0.00276437	0.011105	0.0090397	0.00198329	0.0233428	0.00120594	0.0239351	0.0205342	0.00648693	0.0409902	0.00324783	0.022261	0.00390841	0.0983528	0.003788	0.0157961	0.00444926	0.0100215	0.00373441	0.00175389	0.0045625	0.00399524	0.022513	0.00659237	0.0104319	0.00626327	0.0111372	0.0212996	0.236254	0.544836	0.19761	0.106434	0.335354	0.711158	1.40616	2.98192	9.39554	1.619844	0.00559382	0.0293563	0.0081185	0.00834823	0.015264	0.00797135	0.014559	0.0329238	0.0237415	0.0156036	0.0483842	0.0209581	0.00487547	0.00120256	0.0344867	0.00281451	0.00461314	0.0182857	0.00643124	0.00745918	0.00314778	0.011571	0.0049813	0.0200108	0.0162893	0.00357384	0.0420629	0.00217308	0.0431304	0.037002	0.0116893	0.0738632	0.00585249	0.0401137	0.00704285	0.177229	0.00682586	0.028464	0.00801743	0.0180585	0.0067293	0.00316045	0.00822148	0.00719931	0.0405678	0.0118793	0.0187981	0.0112862	0.0200689	0.5549482
3168	-260.5634	-327.6507	67.08736	0.326937	0.453817	0.546184	0.673062	6.367313	0.0186574	0.129034	0.00467711	0.000226923	0.000960384	0.0141114	0.010971	0.0285488	0.0651394	0.0507535	0.0467859	0.0036722	0.0157665	0.00181985	0.0404883	0.0352842	0.00289578	0.0107645	0.00845005	0.00513321	0.00422967	0.0604764	0.0149697	0.0679757	0.0287504	0.00262192	0.0566314	0.0159538	0.028443	0.0140514	0.0184119	0.0883303	0.000989006	0.0467409	0.0322218	0.132032	0.00760496	0.0589884	0.0050464	0.0122545	0.0188077	0.0223555	0.0170529	0.00316202	0.057933	0.00592125	0.00710081	0.00381892	0.0515974	0.211267	0.296446	0.350558	0.141729	0.287181	0.544178	0.827096	1.20905	1.83763	3.48212	0.9021308	0.0135335	0.0935972	0.00339262	0.000164602	0.000696631	0.0102359	0.00795798	0.0207084	0.0472499	0.0368149	0.0339369	0.00266369	0.0114365	0.00132006	0.0293689	0.025594	0.0021005	0.00780819	0.00612938	0.00372346	0.00306806	0.0438676	0.0108585	0.0493073	0.0208546	0.00190185	0.0410785	0.0115724	0.0206316	0.0101924	0.0133554	0.0640718	0.000717392	0.0339043	0.0233726	0.0957714	0.00551638	0.0427882	0.00366049	0.00888902	0.0136425	0.0162159	0.0123696	0.00229362	0.0420227	0.00429508	0.00515069	0.00277012	0.037427	1.378613
3204	-255.2658	-324.3957	69.12984	0.197558	0.410037	0.589963	0.802442	1.802427	0.0269101	0.001467	0.0145683	0.00180753	0.0139201	0.00341524	7.02365e-05	0.0254934	0.00903468	0.0391366	0.00172759	0.00967689	0.00235419	0.00574417	0.006222	0.0084952	0.00596589	0.00704429	0.0101274	0.00494605	0.00327888	0.000832031	0.000777858	0.00680071	0.00909738	0.00389771	0.00434078	0.00309082	0.00597402	4.15333e-05	0.00129449	0.0146601	0.0786412	0.00619918	0.0100248	0.0314178	0.018275	0.00347074	0.00531627	0.00905783	0.00639892	0.00126715	0.0235817	0.00615456	0.00418851	0.0193432	0.00071794	0.0227624	0.0153842	0.379934	0.239886	0.0827792	0.2974	0.0646783	0.263029	0.659253	1.51687	3.80186	15.4611	1.98	0.0523121	0.00285178	0.0283201	0.00351377	0.0270602	0.00663909	0.000136537	0.0495581	0.017563	0.0760798	0.00335836	0.0188115	0.00457646	0.0111664	0.0120953	0.0165143	0.0115974	0.0136938	0.0196871	0.00961492	0.00637401	0.00161743	0.00151212	0.0132203	0.0176849	0.00757698	0.0084383	0.00600843	0.0116133	8.0739e-05	0.00251643	0.0284986	0.152875	0.0120509	0.0194878	0.061075	0.0355258	0.00674698	0.0103346	0.017608	0.0124392	0.00246329	0.0458418	0.0119642	0.00814228	0.0376023	0.00139564	0.0442492	0.0299063	0.5144144
